"RuleName","Severity","ScriptName","Line","Message"
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5246","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5247","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5248","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5249","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5250","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5251","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5252","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5256","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5257","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5266","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5268","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5286","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5287","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5288","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5289","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5300","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5302","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5305","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5306","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5314","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5315","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5334","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5345","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5354","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5355","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5360","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5361","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5365","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5532","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5600","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5601","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5603","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5617","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5618","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5623","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5624","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5630","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Get-AKV_Roles-SecAuditCompliance.ps1","5631","File 'Get-AKV_Roles-SecAuditCompliance.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
